"sale_id","transaction_date","product_id","customer_id","customer_last_name","customer_first_name","customer_email","customer_address","customer_phone","email_optin","sms_optin"
"S5o7p1","2024-02-08","P950748","1927358","Dubois","Marie","marie.dubois@free.fr","4 Rue de la Paix, 75002 Paris","0789012345","false","true"
"Ss3n6q","2024-02-09","P437621","9348523","Leclerc","Océane","oceane.leclerc@outlook.com","10 Rue de l'Odéon, 75006 Paris","0144556677","true","false"
"Sk7m8p","2024-02-25","P978738","2489138","Martin","Phillippe","phillippe.martin@orange.fr","33 Rue Saint-André des Arts, 75006 Paris","0777777777","false","false"
"S1v7h3","2024-02-28","P325405","1520347","Patel","Ravi","ravi.patel@sfr.fr","6 Rue Georges Gonnet, 13730 Saint-Victoret","0612546302","false","true"
"Sb2h4v","2024-02-22","P549846","8347413","Murray","Jamal","jamal.murray@gmail.com","19 Rue Maréchal Joffre, 35000 Rennes","0785511210","false","true"
"S8n4b9","2024-02-14","P848523","6830542","Durand","Julie","julie.durand@free.fr","3 Rue de l'Université, 75007 Paris","0798765432","true","false"
"S2h5n9","2024-02-27","P222179","7106188","Faure","Fabien","ff13@gmail.com","5 Rue Diderot, 13200 Arles","0471523246","false","true"
"Sj9x1f","2024-02-05","P110954","1599231","Solfege","Arman","arman.sol@gmail.com","Moulin de Vilaine, 36000 Châteauroux","0617759745","true","true"
"Sa8thb","2024-02-06","P204195","3252098","Van der Meer","Anouk","anouk.vdm@outlook.com","27 Rue Louis Loucheur, 69009 Lyon","0612954002","true","false"
"S4z8v1","2024-03-09","P905809","7304066","Arylinko","Paloma","paloma.arylinko@yahoo.fr","24 Rue Albert Einstein, 03100 Montluçon","0723459612","false","true"
"Sj9x7f","2024-03-28","P464792","8275941","Dupont","Isabelle","isabelle.dupont@gmail.com","9 Rue de Rivoli, 75001 Paris","0612345678","true","true"
"S74dm5","2024-03-06","P231261","2684905","Fontaine","Clara","clara.fontaine@sfr.fr","22 Rue du Dragon, 75006 Paris","0765432109","true","false"
"S9b5h2","2024-03-29","P875503","7591313","Benasser","Karim","kb1313@gmail.com","27 Rue de Forbin, 13002 Marseille","0684252510","true","false"
"So9q7z","2024-03-13","P129045","5106230","Dufresne","Soren","soren.dufresne@gmail.com","\362 Bd Jean Moulin""","62400 Béthune\"",0745951048,false
S6c9a9,2024-03-14,P240351,4051729,Fournier,Céline,celine.fournier@gmail.com,18 Rue du Temple"," 75004 Paris""","0623456789","false","false"
"Sx6a8n","2024-03-21","P987829","1011622","Lemoine","Emma","emma.lemoine@wanadoo.fr","60 Rue de la Pompe, 95200 Sarcelles","0646279145","true","true"
"S4a2o6","2024-03-20","P455802","1954302","Nakamura","Kira","kira.nakamura@gmail.com","2 Rue André Benoît, 13200 Arles","0651240344","false","true"
"Sa8v3b","2024-03-27","P343486","1032740","Eriksson","Leif","leif.eriksson@outlook.com","171 Av. Victor Hugo, 26000 Valence","0645952034","false","false"
"S4z8v6","2024-03-05","P763287","1003247","Carpentier","Émilie","emilie.carpentier@sfr.fr","11 Pl. de la République, 51000 Châlons-en-Champagne","0645632597","true","true"
"S2b6h8","2024-03-24","P660153","2489138","Martin","Phillippe","phillippe.martin@orange.fr","33 Rue Saint-André des Arts, 75006 Paris","0777777777","true","false"
"Sk7m6p","2024-03-26","P781468","1927358","Dubois","Marie","marie.dubois@free.fr","4 Rue de la Paix, 75002 Paris","0789012345","true","true"
"Sm1q7k","2024-03-18","P334395","9348523","Leclerc","Océane","oceane.leclerc@outlook.com","10 Rue de l'Odéon, 75006 Paris","0144556677","false","true"
"S7f9o4","2024-03-10","P446711","6728431","Guillaume","Zoe","zoe.guillaume@gmail.com","247 Rue Giraudeau, 37000 Tours","0654851269","false","false"
"S2b6h4","2024-04-10","P802574","6201467","Moretti","Luca","luca.moretti@gmail.com","18 Chem. du Sapeur, 30900 Nîmes","0622467046","true","false"
"Sj6x8f","2024-04-23","P156915","4102657","Petrov","Zara","zara.petrov@sfr.fr","12bis Bd du Pêcher, 26200 Montélimar","0715149502","true","false"
"S75jo2","2024-04-06","P370356","9725130","Leroux","Inès","ines.leroux@free.fr","28 Rue Jacob, 75006 Paris","0789012345","true","false"
"Sp553q","2024-04-11","P606913","7819024","Faure","Capucine","capucine.faure@sfr.fr","24 Rue de Fleurus, 75006 Paris","0711223344","true","true"
"Sa6h6b","2024-04-02","P277021","2358631","Jubil","Eric","jub34@gmail.com","8 Rue Achille Bege, 34090 Montpellier","0615964744","false","true"
"Sm1q3k","2024-04-14","P268131","1093586","Chevalier","Manon","manon.chevalier@yahoo.fr","4 Rue des Beaux-Arts, 75006 Paris","0678901234","true","false"
"Sx6a2n","2024-04-07","P259241","6121582","Delaunay","Thibault","thibault.delaunay@yahoo.fr","27 Chem. du Thym, 34400 Lunel","0746465278","true","false"
"S4a2o8","2024-04-04","P389246","1592753","Morin","Jean","jean.morin@orange.fr","6 Rue Edouard Vaillant, 33150 Cenon","0515975328","false","false"
"Sm1q5k","2024-04-03","P576917","8123497","Girard","Laura","laura.girard@sfr.fr","6 Rue Royale, 75008 Paris","0776543210","true","false"
"S3h5v7","2024-04-18","P790358","6830542","Durand","Julie","julie.durand@free.fr","3 Rue de l'Université, 75007 Paris","0798765432","false","false"
"S778v9","2024-04-04","P697023","1354856","Vigneron","Adèle","adele.vigneron@gmail.com","14 Rue Vauban, 59100 Roubaix","0674332545","false","true"
"Sp1n7q","2024-04-01","P914799","1205945","Ivanov","Dmitri","dmitri.ivanov@outlook.com","5 Rue Lamonnoye, 21000 Dijon","0645957502","true","false"
"Sk7m2p","2024-05-22","P718138","1011622","Lemoine","Emma","emma.lemoine@wanadoo.fr","60 Rue de la Pompe, 95200 Sarcelles","0646279145","false","true"
"Sa7b2b","2024-05-02","P277021","4584569","McKol","Rose","rose.mckol@free.fr","4 Rue Hyacinthe Le Bleis, 29120 Pont-l'Abbé","0725257896","false","true"
"Sb2h6v","2024-05-03","P820354","1259551","Brun","Damien","damien.brun@outlook.com","11 Rue du Moulin de Bord, 36200 Argenton-sur-Creuse","0678121234","true","false"
"Sb38n9","2024-05-28","P277021","4189623","Philippe","Martin","philippe.martin@gmail.com","12 avenue des Lilas 95100 Argenteuil","0677412369","false","true"
"S7f9o2","2024-05-06","P370356","9725130","Leroux","Inès","ines.leroux@free.fr","28 Rue Jacob, 75006 Paris","0789012345","true","false"
"S4z8v7","2024-05-15","P932579","1853665","Picard","Célestine","celestine.picard@gmail.com","77 Rue Evariste Galois, 87200 Saint-Junien","0741296608","true","false"
"Sj9x8f","2024-05-23","P697023","1203456","Gallagher","Niamh","niamh.gallagher@sfr.fr","6b Rte de Lyon, 84000 Avignon","0645854013","true","false"
"Sj9x4f","2024-05-24","P491462","6533518","Fournier","Léonard","leonard.fournier@orange.fr","39 Rue Quintefol, 37600 Loches","0615753015","false","true"
"Ss3n7q","2024-05-13","P389246","4985032","Lefranc","Amaury","amaury.lefranc@sfr.fr","33 Rte de Boulangère, 04140 Selonnet","0756353412","true","true"
"Smkq2k","2024-05-14","P802574","1093586","Chevalier","Manon","manon.chevalier@yahoo.fr","4 Rue des Beaux-Arts, 75006 Paris","0678901234","true","false"
"Sp1n3q","2024-05-11","P606913","6354556","Lemoine","Gaspard","gaspard.lemoine@sfr.fr","64 Bd Henry Vasnier, 51100 Reims","0734857645","true","true"
"Sr4p7f","2024-06-09","P848134","7114585","Martin","Philippe","philippe.martin@gmail.com","12 avenue des Lilas, 95100 Argenteuil","0677412369","true","false"
"S7g1o6","2024-06-29","P419242","4564563","Blin","Maxime","maxime.blin@hotmail.com","45 Rue Leyteire, 33000 Bordeaux","0765164710","false","true"
"Sa8v2b","2024-06-02","P512577","2437513","Kim","Huang Cho","hckim@gmail.com","20 Rue Peiresc, 83000 Toulon","0684414410","false","true"
"Smfg2k","2024-06-05","P295801","1011622","Lemoine","Emma","emma.lemoine@gmail.com","60 Rue de la Pompe, 95200 Sarcelles","0646279145","false","true"
"S7k8m1","2024-06-19","P428132","9745600","Caron","Justine","Justine.caron@free.fr","5 Bis Rue des Troènes, 44600 Saint-Nazaire","0671012469","false","true"
"S4zlk4","2024-06-24","P624793","2489138","Martin","Phillippe","phillippe.martin@orange.fr","33 Rue Saint-André des Arts, 75006 Paris","0777777777","false","false"
"Se9i2k","2024-06-20","P950359","6254687","Barbier","Chloé","chloe.barbier@gmail.com","11 Avenue Foch, 16016 Paris","0348620187","false","true"
"Spfn4q","2024-06-21","P941469","2585831","Lisbon","Theresa","t.lisbon@mentalist.com","19 Rue Maréchal Joffre, 35000 Rennes","0622586435","true","true"
"S25nh8","2024-06-30","P839244","3525490","Fournier","Ulysse","ulysse.fournier@gmail.com","12 Voie du Prince, 10150 Lavau","0614220014","true","false"
"S9cvh6","2024-06-15","P736918","1011622","Lemoine","Emma","emma.lemoine@wanadoo.fr","60 Rue de la Pompe, 95200 Sarcelles","0646279145","true","true"
"S0p2q6","2024-06-01","P857024","4189623","Philippe","Martin","philippe.martin@gmail.com","12 avenue des Lilas 95100 Argenteuil","0677412369","true","false"
"Sjjj5f","2024-06-13","P183685","3510247","Dufour","Capucine","capucine.dufour@orange.fr","Av. de la Palmyre, 17570 Les Mathes","0685420167","true","true"
"S97gw8","2024-07-24","P745937","6167313","Gendousi","Myriam","m.gend@free.fr","2 Pl. Gambetta, 32600 L'Isle-Jourdain","0673686410","false","false"
"Sl003y","2024-07-14","P286911","6585422","Ulios","Icare","icare.ulios@free.fr","10 Bd de la Croisette, 06400 Cannes","0789695745","true","true"
"S61lj6","2024-07-08","P491462","8542391","Carpentier","Isolde","isolde.carpentier@gmail.com","25 Rte de l'Abbaye, 78720 Cernay-la-ville","0754777019","false","true"
"S0p2q7","2024-07-29","P932579","4520195","Roussel","Agathe","agathe.roussel@orange.fr","91 Rue de la Halle, 18000 Bourges","0611763580","false","false"
"S12th2","2024-07-26","P820354","9542610","Fontaine","Octave","octave.fontaine@sfr.fr","41 All. Saint-Symphorien, 57000 Metz","0754733075","true","false"
"Sop61z","2024-07-27","P268131","1011622","Lemoine","Emma","emma.lemoine@wanadoo.fr","60 Rue de la Pompe, 95200 Sarcelles","0646279145","true","false"
"Sm1bnk","2024-07-11","P165805","1582451","Dugue","Yvone","y.dugue@gmail.com","17 Rue de la Pointe, 72100 Le Mans","0745855256","true","false"
"S4vfv4","2024-07-31","P594797","4564563","Blin","Maxime","maxime.blin@hotmail.com","45 Rue Leyteire, 33000 Bordeaux","0765164710","false","true"
"S27qh9","2024-07-07","P709248","2763401","Bénard","Romain","romain.benard@orange.fr","12 Rue de Libourne, 75012 Paris","011473374","false","false"
"Scy25k","2024-07-15","P389246","1628324","Lavigne","Gaspard","gaspard.lavigne@orange.fr","2 Rue des Buisses, 59800 Lille","0723254719","false","true"
"Sx4i6n","2024-07-05","P156915","7103495","Ouzbedine","Mohamed","mohamed.ouzbedine@gmail.com","8 Rue de la Mairie, 87520 Oradour-sur-Glane","0641670246","true","false"
"S16gx9","2024-07-28","P925746","3000622","Delmondo","Oscar","oscar.delmondo@wanadoo.fr","60 Av. de la Fosse des Pressoirs, 77700 Magny-le-Hongre","0585269145","true","false"
"Spd94q","2024-07-28","P811465","4589431","Guillaume","David","david.guillaume@gmail.com","4 Rue de Marignan, 28240 Bretoncelles","0417969745","false","false"
"S78sm7","2024-07-18","P370356","3467223","Martin","Lea","l.martin@gmail.com","18 Rue Paganini, 06000 Nice","0644633310","true","false"
"S4t7z4","2024-07-22","P174795","5281489","Lemoine","Paul","paul.lemoine@free.fr","73 Av. Valéry Giscard d'Estaing, 80000 Amiens","0745679145","false","true"
"S5fga8","2024-07-29","P727028","7114585","Martin","Philippe","philippe.martin@gmail.com","12 avenue des Lilas, 95100 Argenteuil","0677412369","false","false"
"Sc2b7k","2024-07-24","P629715","5484931","Fils","Ugo","u.fils@free.fr","2 Rue des Étuves, 13100 Aix-en-Provence","0757555745","true","true"
"S8n5b9","2024-08-14","P334796","2467223","White","Walter","heinsenberg@free.fr","1650 Rte du Bouchet, 74400 Chamonix-Mont-Blanc","0784545410","false","true"
"S6c9a1","2024-08-04","P763688","5551222","Paul","Emma","emma.paul@gmail.com","4 All. de la Pépinière, 80480 Dury","0745269145","true","false"
"Sa6k8o","2024-08-23","P437022","1239431","Solve","Marc","m.sol@gmail.com","107 Av. du Colombier, 19600 Saint-Pantaléon-de-Larche","0512345678","false","true"
"S5x9v1","2024-08-02","P978139","7751064","Andersson","Freya","andersson.brun@sfr.fr","1 Rue Dhuoda, 30900 Nîmes","0478253187","true","false"
"Sd4b7h","2024-08-16","P549247","2489138","Martin","Phillippe","phillippe.martin@orange.fr","33 Rue Saint-André des Arts, 75006 Paris","0777777777","true","false"
"Sp5n9x","2024-08-28","P558137","4189623","Philippe","Martin","philippe.martin@gmail.com","12 avenue des Lilas 95100 Argenteuil","0677412369","false","true"
"Si1h5o","2024-08-27","P110355","6432101","Gosselin","Léontine","leontine.gosselin@orange.fr","159 Av. du Petit Port, 73100 Aix-les-Bains","0723252779","false","true"
"S7k8m7","2024-08-17","P987029","8525431","Olena","Lea","l.olena@yopmail.com","33 Av. du Petit Port, 74940 Annecy","0348599745","false","false"
"S0g3q4","2024-08-09","P651463","5374460","Lefèvre","Édouard","edouard.lefevre@sfr.fr","25 Chem. des Alloues, 85300 Challans","0712856315","true","false"
"S4o3z1","2024-09-26","P455802","8201543","Simon","Noéline","noeline.simon@hotmail.com","2 Pass. des Jardiniers, 85000 La Roche-sur-Yon","0741632585","true","false"
"Sabd5b","2024-09-29","P138135","7071526","Mas","Qyra","q.mas@wanadoo.fr","21 Rue de la Mairie, 80970 Sailly-Flibeaucourt","0752368465","true","true"
"S6a7o5","2024-09-13","P231461","2437223","Benoit","Xavier","xav.ben@gmail.com","20 Rue des Marquisats, 74000 Annecy","0783519410","true","false"
"S1v7h7","2024-09-15","P884794","1025187","Nichols","Rob","rob.nichols@gmail.com","5 Rte de Forcalquier, 84240 La Bastide-des-Jourdans","0673001212","true","false"
"S8n5b3","2024-09-05","P343686","7130594","Picot","Anaëlle","anaelle.picot@orange.fr","33 Rue Groison, 37100 Tours","0729015349","true","false"
"Sj9x2f","2024-09-02","P660353","7531231","Sousa","Brigitte","b.sousa@free.fr","1 Rue Lamarque, 65400 Saint-Savin","0435685942","false","false"
"S9m0n1","2024-09-12","P679243","7114585","Martin","Philippe","philippe.martin@gmail.com","12 avenue des Lilas, 95100 Argenteuil","0677412369","true","false"
"S4pmv9","2024-10-15","P240351","3372493","Dupond","Charlotte","c.dupond@gmail.com","34 Rue Bergère, 75009 Paris","0783547963","false","true"
"Sx6a4n","2024-10-28","P464792","3150137","Valla","Theo","theo.valla@free.fr","239 Chem. de Lesdier, 05200 Baratier","0725103450","true","true"
"Sjl38f","2024-10-04","P679243","4567891","Belotte","Lydia","lydia.belotte@gmail.com","25 Av. Frédéric Mistral, 30240 Le Grau-du-Roi","0625759623","true","false"
"S2b6h2","2024-10-31","P147025","4569622","Connors","Sarah","s.connors@yopmail.fr","61 Rue Pierre Semard, 54000 Nancy","0758699225","true","false"
"S5u6a8","2024-10-29","P416857","7114585","Martin","Philippe","philippe.martin@gmail.com","12 avenue des Lilas, 95100 Argenteuil","0677412369","false","false"
"S9b5h7","2024-10-06","P352576","6695410","Marchal","Timéo","timeo.marchal@orange.fr","16 Quai Saint-Laurent, 45000 Orléans","0642697501","true","true"
"So0s1z","2024-10-20","P576917","1148565","Boucher","Florent","florent.boucher@gmail.com","19 rue grande Flandres, 76270 Neufchâte-en-bray","0743571002","true","false"
"S3h115","2024-10-09","P905809","9257460","Martins","Philippe","philippe.martin@free.fr","12 avenue des Lilas, 95100 Argenteuil","0677412369","true","false"
"S0p2q5","2024-11-24","P561273","4885941","Thor","Emma","et456@gmail.com","Rue André Citroën, 03410 Saint-Victor","0617965745","true","true"
"S3j8n4","2024-11-06","P734156","7415034","Boulanger","Théo","theo.boulanger@gmail.com","89 Rte d'Auxerre, 10120 Saint-André-les-Vergers","0645456301","true","true"
"Sa8v5b","2024-11-01","P790358","7542227","Wallon","Victoria","vic.wallon@orange.fr","Av. du Brézet, 63100 Clermont-Ferrand","0753620287","false","true"
"Sj6ccf","2024-11-12","P361466","3524227","Gonzales","Yvan","yvan.gonzales@orange.fr","12 Quai Rambaud, 69002 Lyon","0618349521","true","false"
"Sm552k","2024-11-04","P473682","4565790","Moreau","Sophie","sophie.m@sfr.fr","32 Av. de la Tour, 33370 Sallebœuf","0655781022","true","true"
"S9b5h6","2024-11-14","P914799","2418632","Dora","Dora","dodo34@gmail.com","Rue de l'Acropole, 34420 Villeneuve-lès-Béziers","0790741545","true","false"
"S475v4","2024-11-23","P802574","9257460","Martins","Philippe","philippe.martin@free.fr","12 avenue des Lilas, 95100 Argenteuil","0677412369","false","true"
"S477v4","2024-12-31","P594797","4564563","Blin","Maxime","maxime.blin@hotmail.com","45 Rue Leyteire, 33000 Bordeaux","0765164710","false","true"
"S6k3j6","2024-12-08","P491462","7522261","Legaec","Fabienne","fabienne.l@gmail.com","82 Av. des Druides, 56340 Carnac","0758783312","false","true"
"S2b6h9","2024-12-07","P709248","3751036","Gauthier","Émilien","emilien.gauthier@orange.fr","253 Rte de Vaison, 84110 Sablet","0746220048","false","false"
"S3l5v3","2024-12-16","P697023","9259333","Thiembjtrom","Umma","umma.thiembjtrom@orange.fr","All. de l'Orme-Rond, 77700 Bailly-Romainvilliers","0635754521","false","false"
"Saj86b","2024-12-09","P482573","3544197","Niro","Barbara","barbara.niro@orange.fr","61 Rue Pierre Semard, 54000 Nancy","0743822177","true","false"
"Sz7m1x","2024-12-13","P307026","5262730","Sims","Homer","hom.sims@gmail.com","bourg, 29242 Ouessant","0733748312","false","false"
"S5u6a5","2024-12-25","P727028","9102423","Giraud","Romane","romane.giraud@gmail.com","11 Rue Gresset, 44000 Nantes","0715302110","true","true"
"S2q7o9","2024-12-09","P941469","2941055","KhanLong","Virasith","v.kl74@gmail.com","28 Rue des Marquisats, 74000 Annecy","0643859972","false","true"
"Sm1q2k","2024-12-11","P165805","7537531","Smith","David","david.smith@gmail.com","8 Rte de Trun, 14700 Falaise","0414587536","false","false"
"Si1h5u","2024-12-21","P295801","3329239","Dupuis","Jean","jean.dupuis@free.fr","45 Rue Leyteire, 33000 Bordeaux","0625468212","false","true"
"Sd4b7n","2024-12-10","P624793","8524227","Zhou","Lin","lin.zhou@free.fr","13 Rue Albin Haller, 86000 Poitiers","0743250444","true","false"
"S7f9o8","2024-12-24","P585807","8897551","Brun","Sophie","sophie.brun@gmail.com","18 Rue de la Gare, 69002 Lyon","0478901234","true","true"
"Sp1n4q","2024-12-28","P811465","7537531","Smith","David","david.smith@gmail.com","8 Rte de Trun, 14700 Falaise","0414587536","false","false"
"S3h8c8","2024-12-17","P839244","3004227","Chopper","Alan","alan.chopper@gmail.com","16 Quai Saint-Laurent, 45000 Orléans","0731522287","true","true"
"Sp5n9v","2024-12-16","P633683","3019728","Huchard","Zinedine","zinedine13@gmail.com","Rue de la Lavande, 13140 Miramas","0716257347","true","true"
"S5x9v7","2024-12-30","P183685","6897413","Chavigny","Émilie","emilie.chavigny@gmail.com","7 Rue de Sèvres, 66480 Maureillas-las-Illas","0284617410","true","true"
"S7k8m3","2024-12-06","P192575","8897551","Brun","Sophie","sophie.brun@sfr.fr","18 Rue de la Gare, 69002 Lyon","0478901234","false","true"
"Sc2p7k","2024-12-24","P629715","4575431","Holtz","Gerard","gerard.holtz@gmail.com","Rue des Frères Michaud, 14700 Falaise","0685851269","true","true"
"S1f7h2","2024-12-26","P820354","7552591","Bach","Dorian","d.bach@free.fr","285 Av. Victor Hugo, 26000 Valence","0754589332","true","false"
"S6h4s8","2024-12-18","P266975","3182677","Bismark","Nathanael","n.bismark@orange.fr","137 Rue Saint-Guirec, 22700 Perros-Guirec","0741342887","true","false"
"Sd1a5k","2024-12-15","P389246","6638522","Lacroix","Pierre","pierre.lacroix@orange.fr","10 Avenue des Fleurs, 06000 Nice","0623456789","false","true"
"S3dm5p","2024-12-11","P503687","8897551","Brun","Sophie","sophie.brun@gmail.com","18 Rue de la Gare, 69002 Lyon","0478901234","true","true"
"Sa6k8u","2024-12-19","P512577","3894156","Faure","Louis","louis.faure@yahoo.fr","15 Avenue Victor Hugo, 92290 Châtenay-Malabry","0796962766","true","false"
"Sy5n6s","2024-12-28","P400352","4753641","Roches","Jean","j.roches@gmail.com","9 Rue du Dr Jean Vivares, 61290 Longny les Villages","0417789357","false","true"
"S4o3z2","2024-12-25","P521467","1002549","Lemoine","Évariste","ev.lemoine@orange.fr","35 Av. de la Motte-Picquet, 75015 Paris","0645621122","true","true"
"S8b1c9","2024-12-03","P718138","4562227","Djog","In","in.djog@gmail.com","10 Bd de la Croisette, 06400 Cannes","0722163420","true","true"
"S6c9a7","2024-12-24","P848134","1011622","Lemoine","Emma","emma.lemoine@wanadoo.fr","60 Rue de la Pompe, 95200 Sarcelles","0646279145","false","true"
"Sl0x3y","2024-12-14","P286911","4739159","Jean","David","david.jean@gmail.com","15 Rue de Marignan, 28240 Bretoncelles","0417486153","false","true"
"S0g3q2","2024-12-02","P736918","9257460","Martins","Philippe","philippe.martin@free.fr","12 avenue des Lilas, 95100 Argenteuil","0677412369","true","true"
"Sx6a6n","2024-12-05","P156915","7103598","Lefebvre","Salomé","salome.lefebvre@gmail.com","27 Rue du Commandant René Mouchotte, 75014 Paris","0726550122","true","false"
"S7k4m7","2024-12-18","P370356","6452331","Laville","Maud","maud.laville@gmail.com","62 Rue Ronsard, 37100 Tours","0789446500","true","false"
"S7z2b1","2024-12-06","P398136","4452159","Cisse","Gaelle","gc.best@free.fr","73 Av. Valéry Giscard d'Estaing, 80000 Amiens","0754481212","true","false"
"Sl0x3z","2024-01-26","P461809","4596280","Simon","Zoé","zoe.simon@wanadoo.fr","2 Rue Henri Moissan, 51430 Bezannes","","true","false"
"S4t7y1","2024-01-18","P183752","9632804","Bernard","Julien","julien.bernard@yahoo.fr","5 Place Vendôme, 75001 Paris","","true","true"
"S1v7h9","2024-01-25","P357914","6240857","Perrier","Gabriel","gabriel.perrier@outlook.com","19 Rue de Lille, 75007 Paris","","true","false"
"S7z2b9","2024-01-07","P123456","5312075","Doumergues","Richard","rick.doumergues@gmail.com","75 Rue Pierre Semard, 54000 Nancy","","true","true"
"S6c9a4","2024-01-04","P791358","4795108","Delaunay","Éloi","eloi.delaunay@gmail.com","20 Rue le Mattre, 80000 Amiens","","true","true"
"S678o8","2024-01-21","P183957","4081256","Cousin","Raphaël","raphael.cousin@free.fr","6 Rue de Tournon, 75006 Paris","","true","false"
"Sy5n6p","2024-01-31","P456789","1762934","Robert","Alexandre","alexandre.robert@outlook.com","20 Rue du Bac, 75007 Paris","","true","false"
"S0pgh6","2024-01-29","P210573","6701462","Roux","Marc","marc.roux@sfr.fr","Bd de Paris, 62600 Berck","","false","true"
"S0g3q8","2024-01-09","P012345","7458231","Gauthier","Hugo","hugo.gauthier@free.fr","9 Quai Voltaire, 75007 Paris","","true","false"
"Sz7m1p","2024-01-20","P890123","3978165","Blanchard","Timothée","timothee.blanchard@sfr.fr","25 Rue Bazoges, 17000 La Rochelle","","false","true"
"Sa6k8m","2024-01-23","P246803","1534620","Dufour","Victorine","victorine.dufour@sfr.fr","1 Fbg Léon Bourgeois, 51300 Vitry-le-François","","true","true"
"Sd4b7f","2024-01-16","P901234","6522483","Dessousa","Sophie","sophie.dessousa@yahoo.fr","3 Vaurobert, 41700 Le Controis-en-Sologne","","true","true"
"S1f7h4","2024-01-22","P946283","5480293","Moreau","Sophie","sophie.moreau@outlook.com","15 Rue du Faubourg Saint-Honoré, 75008 Paris","","false","false"
"Sb2h88","2024-01-12","P572049","2138704","Garcia","Mathis","mathis.garcia@yahoo.fr","30 Rue Mazarine, 75006 Paris","","true","true"
"S7hhm1","2024-01-17","P409627","3401785","Renaud","Arthur","arthur.renaud@sfr.fr","5 Quai Malaquais, 75006 Paris","","true","true"
"Sm3q9z","2024-02-07","P642071","1675046","Vauclair","Amélie","amelie.vauclair@yahoo.fr","104 Av. de Lodeve, 34070 Montpellier","","false","true"
"S6a7o8","2024-02-16","P651062","2630176","Mance","Bagger","b.mance@wanadoo.fr","1 Rte du Tour de France, 85100 Les Sables-d'Olonne","","true","false"
"S2h9v1","2024-02-18","P213189","9462001","Poget","Paul","paul.poget@outlook.com","10 Av. Marcellin Berthelot, 60200 Compiègne","","false","false"
"S9m5k8","2024-02-10","P857522","2845160","Simon","Nicolas","nicolas.simon@free.fr","10 Avenue Montaigne, 75008 Paris","","false","false"
